study_uid,field,mismatched_with_study_uid,bertscore_p,bertscore_r,bertscore_f1
2957,findings,1178,0.7740501165390015,0.8322715759277344,0.802105724811554
2960,findings,3961,0.8858141303062439,0.8726898431777954,0.8792030811309814
2962,findings,965,0.8535923957824707,0.8102082014083862,0.83133465051651
2963,findings,3243,0.8483307361602783,0.8397362232208252,0.8440116047859192
2966,findings,1545,0.7919583916664124,0.7974304556846619,0.7946849465370178
2968,findings,2236,0.857684314250946,0.8745933771133423,0.8660563826560974
2969,findings,3442,0.8166471719741821,0.8948339819908142,0.8539546728134155
2974,findings,618,0.8726660013198853,0.8671112656593323,0.8698797821998596
2976,findings,3082,0.8180948495864868,0.8024256825447083,0.8101845383644104
2982,findings,66,0.838468611240387,0.846890389919281,0.8426584601402283
2998,findings,3363,0.8769739866256714,0.799526035785675,0.836461067199707
3001,findings,3095,0.8946644067764282,0.8781440854072571,0.8863272070884705
3003,findings,1732,0.8670409917831421,0.8303210735321045,0.8482838869094849
3012,findings,370,0.8493466377258301,0.8329324126243591,0.8410594463348389
3014,findings,2614,0.8366193771362305,0.7989144325256348,0.8173322677612305
3016,findings,508,0.86846524477005,0.8851723670959473,0.8767392635345459
3017,findings,2746,0.8292272090911865,0.8621862530708313,0.8453856110572815
3018,findings,3182,0.8111502528190613,0.7920019626617432,0.8014616966247559
3029,findings,2345,0.8465633988380432,0.8253571391105652,0.8358257412910461
3039,findings,207,0.8662704825401306,0.8941900730133057,0.8800088763237
3040,findings,3485,0.812025785446167,0.8158140778541565,0.8139155507087708
3052,findings,2728,0.823496401309967,0.8338932394981384,0.8286622166633606
3065,findings,3648,0.8516098260879517,0.8338677883148193,0.8426454067230225
3072,findings,2487,0.8058013319969177,0.7857197523117065,0.795633852481842
3073,findings,2655,0.8674956560134888,0.8544483184814453,0.8609225153923035
3079,findings,2820,0.8466047048568726,0.8439100384712219,0.8452551960945129
3082,findings,2229,0.8387775421142578,0.797796368598938,0.8177738189697266
3085,findings,3110,0.8787115812301636,0.8676226735115051,0.8731318712234497
3086,findings,3866,0.8354992270469666,0.8198322057723999,0.827591598033905
3087,findings,3267,0.8091868758201599,0.8181478381156921,0.813642680644989
309,findings,2562,0.8320378065109253,0.8136447072029114,0.8227384686470032
3092,findings,3971,0.8370296955108643,0.8347874879837036,0.8359071016311646
3093,findings,2957,0.8400478959083557,0.8097288608551025,0.8246098160743713
3095,findings,3683,0.7902451753616333,0.8007802963256836,0.7954778075218201
3097,findings,2578,0.8605258464813232,0.8427472114562988,0.8515437841415405
3105,findings,2440,0.8531181216239929,0.864379346370697,0.858711838722229
3109,findings,3869,0.9036793112754822,0.8758620023727417,0.8895532488822937
3110,findings,2028,0.8614351153373718,0.9229717254638672,0.8911423087120056
3116,findings,3256,0.8357162475585938,0.8365619778633118,0.8361389636993408
3117,findings,3116,0.815959095954895,0.7974892258644104,0.8066183924674988
3121,findings,3654,0.8277238607406616,0.8288640975952148,0.8282935619354248
3126,findings,186,0.8859497308731079,0.8456107974052429,0.8653103709220886
3128,findings,3949,0.8480707406997681,0.8309792876243591,0.8394380211830139
3137,findings,2695,0.8654344081878662,0.8665425181388855,0.8659880757331848
3138,findings,3273,0.8088280558586121,0.7948887944221497,0.8017978668212891
3141,findings,2946,0.9339895844459534,0.8596912026405334,0.8953015804290771
3149,findings,3916,0.8238275051116943,0.8228631615638733,0.8233451247215271
3155,findings,3948,0.9260756373405457,0.8881087899208069,0.9066949486732483
3156,findings,2623,0.8499122858047485,0.8458722829818726,0.8478874564170837
3165,findings,982,0.789294958114624,0.8057019114494324,0.7974140048027039
3170,findings,2255,0.8663215637207031,0.8587068319320679,0.8624974489212036
3177,findings,630,0.8079059720039368,0.8359241485595703,0.8216763138771057
3182,findings,3787,0.8280152678489685,0.8709471821784973,0.8489387631416321
3187,findings,2777,0.8187774419784546,0.8359309434890747,0.8272652626037598
3189,findings,3149,0.8970116972923279,0.8840808868408203,0.8904993534088135
319,findings,3121,0.863686740398407,0.8408138155937195,0.8520967960357666
3206,findings,3423,0.858748733997345,0.8559226989746094,0.8573334217071533
3211,findings,3413,0.770290195941925,0.8092917203903198,0.7893094420433044
3216,findings,3915,0.8337587714195251,0.7862460613250732,0.8093056678771973
3229,findings,496,0.8032013773918152,0.8222806453704834,0.8126290440559387
3238,findings,2209,0.8686129450798035,0.8709328174591064,0.8697713017463684
3240,findings,3597,0.8454765677452087,0.8056799173355103,0.8250986933708191
3241,findings,3993,0.8246946334838867,0.8290154933929443,0.8268494606018066
3243,findings,3092,0.8833402395248413,0.8413040637969971,0.8618098497390747
