study_uid,status,reason,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
2929,completed,,6.986663439194168,0.23529411764705882,0.2808355470166737,31.947155212313625,0.5714285714285715,0.46875
2288,completed,,2.7374071391902266,0.20833333333333331,0.22094044718479103,7.413670083653379,0.13333333333333333,0.22030651340996166
3542,completed,,16.222969826048356,0.3018867924528302,0.425345297876647,5.7827008033958665,0.3529411764705882,0.22544642857142855
3278,completed,,0.02487437041449645,0.09589041095890412,0.058791373692334066,0.0003206600085860354,0.11320754716981131,0.03442340791738382
632,completed,,12.216223811537864,0.43478260869565216,0.45636418966896974,77.88007830714052,1.0,0.8099489795918368
2323,completed,,11.860658593539556,0.2857142857142857,0.40876451590737306,9.652434877402245,0.22222222222222224,0.19607843137254904
3430,completed,,1.2226675556790396,0.061538461538461535,0.060532687651331726,1.4500372328365223,0.044444444444444446,0.10582010582010583
3165,completed,,1.057882459091976,0.07142857142857142,0.02624671916010499,2.2789551664661816,0.11764705882352941,0.02487562189054727
3515,completed,,4.286566854494811,0.17543859649122803,0.3546702080566622,3.482270899863668,0.18181818181818182,0.25
3654,completed,,2.4832075691066624,0.1694915254237288,0.21506360391690307,0.00015198894808821932,0.11320754716981131,0.05269198664440734
2381,completed,,9.687832757944568,0.15,0.16483516483516486,5.415315253510896,0.2857142857142857,0.4855769230769232
1800,completed,,18.012107375362465,0.34782608695652173,0.3727250957854406,2.8398387225677895,0.0,0.08474576271186442
3525,completed,,4.241315813204538,0.24615384615384614,0.21759969325153372,13.57591477503575,0.5454545454545454,0.23255813953488372
696,completed,,14.644772105540131,0.26229508196721313,0.3042461747390027,3.21858262703621,0.2857142857142857,0.20618556701030927
1919,completed,,8.99791314722958,0.271604938271605,0.38163265306122446,2.6549256363457783,0.08333333333333333,0.06802721088435373
3574,completed,,27.56981242297069,0.3870967741935484,0.5053719008264463,4.196114906296549,0.15384615384615383,0.09090909090909091
2208,completed,,2.703236041108666,0.16666666666666666,0.08620689655172413,3.673526562988939,0.23529411764705882,0.38142620232172475
3069,generation_failed,"POST /generate-report returned 422: {""detail"":{""message"":""LLM generation validation failed after exhausting the content retry budget. Last validation errors: [\""response is not valid JSON: Expecting ',' delimiter: line 8 column 117 (char 779)\""]"",""last_raw_response"":""{\n  \""examination\"": \""Chest X-ray\"",\n  \""clinical_history\"": \""Interval development of lung opacity, possibly artifactual. Patchy opacification identified in the left upper lobe.\"",\n  \""technique\"": \""Posteroanterior (PA) and lateral views\"",\n  \""findings\"": \""Lu",,,,,,
3092,completed,,8.56841939526606,0.22641509433962262,0.27964538585113347,21.444097124017667,0.5,0.4406130268199233
