study_uid,status,reason,retrieved_uids,top1_similarity,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
1883,completed,,153|1277|2542|27|1250,0.976924479007721,9.073446304388645,0.2,0.3645657968574636,11.417530270031051,0.375,0.41296296296296303
2371,completed,,629|735|1119|580|2079,0.9698781967163086,20.204188083473788,0.4444444444444445,0.47382920110192833,3.0890553181566975,0.0,0.04132231404958677
3651,completed,,3935|2385|2293|892|2193,0.9560564756393433,4.581988469826601,0.19642857142857142,0.3157394636015326,1.0992330671486832,0.07692307692307693,0.13736263736263735
470,completed,,1962|2484|782|3234|813,0.9600715041160583,8.232039912844355,0.27586206896551724,0.5299539170506912,7.817610446892725,0.3157894736842105,0.2929133858267717
3545,completed,,126|857|3054|1187|556,0.9639401435852051,2.9970270942418042,0.21505376344086022,0.23944019952026183,1.4537746758657348,0.04444444444444444,0.06688963210702341
3241,completed,,3880|2718|1416|2993|503,0.9619522094726562,4.485299839758342,0.17777777777777778,0.4424558907587246,2.9559265264674432,0.0,0.04
2229,completed,,1266|3242|2683|1679|1681,0.9791198968887329,1.8918137490151752,0.2,0.1433530148505994,13.943458243384395,0.6,0.40990259740259744
799,completed,,3875|1939|3483|2995|494,0.9705994129180908,6.414921514603761,0.21212121212121213,0.3156060478436658,5.366912772746423,0.15384615384615383,0.21136363636363634
2879,completed,,132|2091|3472|1524|1689,0.9772620797157288,1.538452596866194,0.06349206349206349,0.16990291262135923,6.285596338261262,0.28571428571428575,0.5010893246187365
3546,completed,,3653|2268|295|804|355,0.9602559804916382,2.0567422881503563,0.08602150537634409,0.2560900637823715,1.2423864144551617,0.05555555555555555,0.03759398496240601
3085,completed,,2219|3104|1270|1260|655,0.9591318964958191,1.5059289779946525,0.26666666666666666,0.4723098182333557,1.5880117714047368,0.07142857142857142,0.13698630136986303
2636,completed,,1065|1454|3599|2270|3520,0.9598029851913452,9.122982653308174,0.2469135802469136,0.3242229608336328,6.586656967644003,0.16666666666666666,0.3670058139534883
2623,completed,,9|2361|1831|1747|2893,0.9807328581809998,21.35131814931982,0.35398230088495575,0.7153712548849327,0.8522452865706931,0.0,0.05681818181818182
3766,completed,,653|1809|3426|2341|299,0.9768288135528564,4.818993969119955,0.40624999999999994,0.3299334811529933,4.553719184146073,0.2857142857142857,0.4855769230769232
3156,completed,,682|2365|2178|2542|510,0.9687058925628662,3.7242507031186447,0.19565217391304346,0.25723975003810395,7.02969566273961,0.3333333333333333,0.4121388815266366
