study_uid,status,reason,retrieved_uids,top1_similarity,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
3979,completed,,3522|2224|532|118|3911,0.9655178785324097,0.4359847062413957,0.10526315789473682,0.049019607843137254,5.669791110976001,0.28571428571428575,0.1851851851851852
3918,completed,,1364|2785|1142|398|1263,0.951562762260437,0.2964394500878632,0.05128205128205129,0.015873015873015872,0.0,0.0,0.0
3283,completed,,1872|2692|2910|2282|2276,0.9584362506866455,1.866455476068894,0.07692307692307693,0.05555555555555555,4.266331692956901,0.11111111111111112,0.05050505050505051
3694,completed,,641|782|119|2632|940,0.9645400047302246,0.1284301199868917,0.04000000000000001,0.037037037037037035,4.767707020457095,0.28571428571428575,0.1851851851851852
309,completed,,1970|3352|2735|203|1388,0.9824525117874146,1.9600629536473144,0.08333333333333333,0.0308641975308642,4.767707020457095,0.28571428571428575,0.1851851851851852
3908,completed,,2549|6|516|3902|3356,0.970429539680481,0.15735545486678137,0.0816326530612245,0.05668934240362813,4.767707020457095,0.14285714285714288,0.0925925925925926
3471,completed,,96|853|2377|658|49,0.9793184995651245,0.015813580984430788,0.12698412698412698,0.042735042735042736,4.266331692956901,0.22222222222222224,0.10101010101010102
358,completed,,2316|3458|920|1667|1951,0.9729381799697876,0.3901362566745642,0.10256410256410257,0.047619047619047616,4.767707020457095,0.14285714285714288,0.0925925925925926
3907,completed,,1277|1082|3129|3966|2832,0.9669898152351379,0.006394159164280345,0.05797101449275363,0.023148148148148147,0.0,0.0,0.0
3206,completed,,2377|2017|1146|1761|2924,0.9713349342346191,1.9600629536473144,0.08695652173913043,0.0308641975308642,5.669791110976001,0.28571428571428575,0.1851851851851852
1067,completed,,2015|1748|1594|2020|1412,0.9721163511276245,0.4919923219121867,0.05714285714285714,0.05208333333333333,4.767707020457095,0.23529411764705882,0.1234567901234568
2655,completed,,2089|2321|2992|1708|1367,0.9799928665161133,0.3154558280682112,0.05128205128205129,0.0462962962962963,9.535414040914189,0.26666666666666666,0.29761904761904767
2902,completed,,2022|2983|525|3603|2342,0.9675894379615784,0.2964394500878632,0.10256410256410257,0.047619047619047616,4.767707020457095,0.14285714285714288,0.0925925925925926
3189,completed,,1801|729|1547|1880|3179,0.9736356735229492,1.4044464769840423,0.07407407407407408,0.052910052910052914,4.767707020457095,0.15384615384615383,0.11111111111111112
1883,completed,,153|1277|2542|27|1250,0.976924479007721,0.11916381939001137,0.07843137254901962,0.04357298474945534,3.817681337429047,0.10526315789473685,0.046296296296296294
2371,completed,,629|735|1119|580|2079,0.9698781967163086,0.19007116175329822,0.0909090909090909,0.04273504273504273,0.0,0.0,0.0
3651,completed,,3935|2385|2293|892|2193,0.9560564756393433,0.236809628791504,0.16000000000000003,0.08266666666666667,2.910967817713898,0.28571428571428564,0.2191840277777778
470,completed,,1962|2484|782|3234|813,0.9600715041160583,0.2525972805023107,0.09523809523809523,0.09228801169590643,6.7661652521453,0.28571428571428564,0.2028218694885362
3545,completed,,126|857|3054|1187|556,0.9639401435852051,0.019613946871799723,0.07142857142857142,0.0273224043715847,0.4137145798283094,0.05405405405405406,0.034722222222222224
3241,completed,,3880|2718|1416|2993|503,0.9619522094726562,0.05599017984018047,0.07692307692307693,0.02222222222222222,3.056960239296902,0.10526315789473685,0.03968253968253969
2229,completed,,1266|3242|2683|1679|1681,0.9791198968887329,0.009972480880049364,0.09090909090909091,0.024509803921568627,4.767707020457095,0.125,0.0617283950617284
799,completed,,3875|1939|3483|2995|494,0.9705994129180908,0.2525972805023107,0.09523809523809523,0.04385964912280702,1.7539413943549187,0.08333333333333333,0.029239766081871347
2879,completed,,132|2091|3472|1524|1689,0.9772620797157288,2.1904077266353736,0.0909090909090909,0.032679738562091505,4.767707020457095,0.15384615384615383,0.11111111111111112
3546,completed,,3653|2268|295|804|355,0.9602559804916382,0.0,0.0,0.0,1.154770416095319,0.11764705882352941,0.038314176245210725
3085,completed,,2219|3104|1270|1260|655,0.9591318964958191,0.0,0.0,0.0,4.767707020457095,0.28571428571428575,0.1851851851851852
2636,completed,,1065|1454|3599|2270|3520,0.9598029851913452,0.1038458465631914,0.0930232558139535,0.024154589371980676,4.767707020457095,0.26666666666666666,0.1388888888888889
